time,acc_x,acc_y,acc_z,time,gyro_x,gyro_y,gyro_z
70710,-2.588,7.48,3.81,70710,-0.512,0.54,-0.388
70720,-2.508,7.366,3.906,70720,-0.374,0.584,-0.412
70730,-2.362,7.344,4.008,70730,-0.264,0.616,-0.41
70740,-2.202,7.474,4.058,70740,-0.226,0.592,-0.384
70750,-2.128,7.98,3.99,70750,-0.194,0.608,-0.36
70760,-2.124,8.332,4.536,70760,-0.154,0.648,-0.31
70770,-2.142,8.088,4.914,70770,-0.234,0.658,-0.24
70780,-2.23,7.544,4.504,70780,-0.462,0.662,-0.18
70790,-2.26,7.248,4.8,70790,-0.68,0.704,-0.122
70800,-2.35,7.276,5.328,70800,-0.798,0.762,-0.058
70810,-2.642,7.43,5.156,70810,-0.788,0.816,-0.012
70820,-2.68,7.43,4.894,70820,-0.724,0.868,0.034
70830,-2.552,7.286,4.776,70830,-0.664,0.916,0.09
70840,-2.742,7.428,4.81,70840,-0.61,0.968,0.138
70850,-2.952,8.002,4.888,70850,-0.558,1.062,0.156
70860,-2.73,8.284,4.738,70860,-0.646,1.148,0.178
70870,-2.294,7.958,4.436,70870,-0.802,1.208,0.188
70880,-2.2,7.674,3.854,70880,-0.916,1.302,0.182
70890,-2.242,7.486,3.482,70890,-1.02,1.438,0.188
70900,-2.288,7.526,3.356,70900,-1.102,1.562,0.158
70910,-2.298,7.744,3.292,70910,-1.228,1.692,0.108
70920,-2.16,8.168,3.254,70920,-1.388,1.888,0.08
70930,-2.158,8.492,3.13,70930,-1.442,2.148,0.062
70940,-2.244,8.784,2.49,70940,-1.296,2.432,0.076
70950,-1.916,9.128,2.504,70950,-1.022,2.674,0.112
70960,-1.522,9.17,2.602,70960,-0.784,2.852,0.174
70970,-1.428,9.51,2.154,70970,-0.704,3.046,0.236
70980,-1.452,10.296,1.906,70980,-0.738,3.224,0.288
70990,-1.336,10.522,2.572,70990,-0.9,3.3,0.344
71000,-1.384,9.936,3.028,71000,-1.086,3.316,0.378
71010,-1.708,8.642,2.744,71010,-1.378,3.314,0.384
71020,-2.254,7.44,1.828,71020,-1.88,3.332,0.448
71030,-2.94,7.216,1.066,71030,-2.4,3.396,0.508
71040,-3.57,7.532,1.256,71040,-2.802,3.502,0.578
71050,-4.274,7.75,0.558,71050,-3.002,3.634,0.666
71060,-5.058,7.732,-0.106,71060,-3.01,3.814,0.78
71070,-5.516,8.128,-0.766,71070,-2.926,4.01,0.934
71080,-5.796,8.892,-1.458,71080,-2.818,4.164,1.03
71090,-5.812,9.118,-0.836,71090,-2.84,4.236,1.106
71100,-5.934,9.31,-0.15,71100,-3.076,4.296,1.242
71110,-6.154,8.882,-0.076,71110,-3.348,4.336,1.406
71120,-6.35,7.824,-0.046,71120,-3.502,4.31,1.556
71130,-6.404,6.84,-0.052,71130,-3.488,4.236,1.716
71140,-6.504,5.754,-0.574,71140,-3.42,4.134,1.868
71150,-6.874,5.652,-1.51,71150,-3.402,3.974,2.02
71160,-7.45,6.548,-1.858,71160,-3.456,3.764,2.18
71170,-7.762,6.944,-1.71,71170,-3.504,3.544,2.336
71180,-8.02,6.522,-2.318,71180,-3.518,3.326,2.498
71190,-8.402,5.662,-3.456,71190,-3.494,3.118,2.686
71200,-8.642,4.92,-4.198,71200,-3.44,2.95,2.848
71210,-8.844,4.572,-4.564,71210,-3.378,2.852,2.98
71220,-9.114,4.556,-4.91,71220,-3.324,2.776,3.11
71230,-9.374,4.67,-5.156,71230,-3.248,2.672,3.184
71240,-9.586,4.588,-5.084,71240,-3.188,2.588,3.224
71250,-9.686,4.094,-4.78,71250,-3.276,2.566,3.282
71260,-9.596,3.556,-4.464,71260,-3.492,2.508,3.318
71270,-9.428,3.5,-3.902,71270,-3.61,2.464,3.364
71280,-9.236,3.69,-3.238,71280,-3.438,2.468,3.406
71290,-9.092,3.838,-2.702,71290,-3.04,2.492,3.428
71300,-9.252,4.446,-2.73,71300,-2.498,2.518,3.466
71310,-9.24,5.576,-2.384,71310,-2.026,2.558,3.532
71320,-8.942,6.598,-1.698,71320,-1.784,2.622,3.546
71330,-8.916,7.666,-1.114,71330,-1.804,2.678,3.552
71340,-8.902,8.206,-0.632,71340,-2.034,2.67,3.598
71350,-8.806,7.856,-0.308,71350,-2.338,2.566,3.632
71360,-8.756,6.796,0.018,71360,-2.45,2.44,3.626
71370,-8.448,6.038,0.192,71370,-2.272,2.35,3.61
71380,-7.878,5.966,0.926,71380,-1.944,2.25,3.612
71390,-7.44,7.03,1.672,71390,-1.604,2.154,3.602
71400,-7.116,8.622,2.08,71400,-1.358,2.034,3.57
71410,-6.772,9.728,2.206,71410,-1.194,1.846,3.544
71420,-6.682,9.864,2.188,71420,-1.094,1.65,3.53
71430,-6.474,9.038,2.068,71430,-1.048,1.44,3.48
71440,-5.816,7.946,1.956,71440,-1.068,1.234,3.448
71450,-5.09,7.198,1.72,71450,-1.112,1.034,3.406
71460,-4.588,7.054,2.06,71460,-1.118,0.804,3.358
71470,-4.428,7.348,2.12,71470,-1.01,0.534,3.322
71480,-4.63,7.916,2.048,71480,-0.792,0.282,3.254
71490,-4.67,8.344,2.232,71490,-0.55,0.114,3.152
71500,-4.678,8.994,2.36,71500,-0.356,-0.034,3.02
71510,-4.306,9.942,2.842,71510,-0.278,-0.234,2.866
71520,-3.874,10.63,3.428,71520,-0.28,-0.4,2.696
71530,-3.904,10.658,3.472,71530,-0.29,-0.55,2.502
71540,-4.15,10.136,3.248,71540,-0.312,-0.72,2.332
71550,-4.082,9.68,3.156,71550,-0.368,-0.864,2.164
71560,-3.404,9.406,3.922,71560,-0.402,-0.982,1.996
71570,-2.666,9.426,4.706,71570,-0.398,-1.092,1.844
71580,-2.326,10.024,4.64,71580,-0.402,-1.182,1.716
71590,-1.968,10.568,4.628,71590,-0.418,-1.256,1.622
71600,-1.64,10.666,4.534,71600,-0.408,-1.29,1.488
71610,-1.354,10.466,4.364,71610,-0.412,-1.296,1.324
71620,-1.132,9.992,4.394,71620,-0.48,-1.308,1.182
71630,-1.042,9.34,4.338,71630,-0.524,-1.304,1.026
71640,-0.982,8.776,4.206,71640,-0.49,-1.258,0.878
71650,-0.83,8.5,4.138,71650,-0.39,-1.194,0.752
71660,-0.53,8.244,4.282,71660,-0.278,-1.14,0.658
71670,-0.286,8.272,4.686,71670,-0.158,-1.096,0.552
71680,0.164,8.99,5.042,71680,0.004,-1.048,0.424
71690,0.674,9.8,5.224,71690,0.11,-0.996,0.352
71700,0.866,10.37,5.614,71700,0.068,-0.968,0.31
71710,1.028,10.422,5.864,71710,-0.034,-0.958,0.21
71720,1.06,10.084,5.95,71720,-0.114,-0.956,0.116
71730,0.938,9.726,5.84,71730,-0.16,-0.95,0.036
71740,0.76,9.398,5.71,71740,-0.186,-0.926,-0.052
71750,0.696,9.47,5.576,71750,-0.188,-0.876,-0.142
71760,0.844,9.636,5.674,71760,-0.128,-0.808,-0.24
71770,0.834,9.488,5.578,71770,-0.07,-0.744,-0.292
71780,0.47,9.478,5.536,71780,-0.1,-0.732,-0.344
71790,0.336,9.374,5.528,71790,-0.244,-0.732,-0.39
71800,0.436,8.948,5.454,71800,-0.43,-0.752,-0.4
71810,0.452,8.642,5.42,71810,-0.578,-0.75,-0.418
71820,0.774,8.566,5.788,71820,-0.696,-0.732,-0.404
71830,1.034,8.372,5.99,71830,-0.818,-0.68,-0.354
71840,1.222,8.014,6.002,71840,-0.924,-0.478,-0.33
71850,1.186,7.858,5.792,71850,-1.026,-0.256,-0.286
71860,1.364,8.078,6.086,71860,-0.924,-0.108,-0.284
71870,1.492,8.036,5.846,71870,-0.596,0.028,-0.274
71880,1.616,7.862,5.622,71880,-0.218,0.078,-0.206
71890,1.914,7.672,5.428,71890,0.056,0.138,-0.128
71900,2.602,7.31,5.202,71900,0.13,0.204,-0.082
71910,3.838,7.5,5.798,71910,0.002,0.27,-0.066
71920,5.062,7.616,6.542,71920,-0.272,0.308,0.032
71930,4.95,7.07,5.712,71930,-0.492,0.324,0.074
71940,4.788,6.354,5.384,71940,-0.65,0.368,0.15
71950,4.354,5.564,4.458,71950,-0.612,0.428,0.166
71960,4.686,5.624,3.826,71960,-0.42,0.458,0.108
71970,5.606,6.388,3.614,71970,-0.286,0.464,0.1
71980,6.102,7.704,3.646,71980,-0.32,0.458,0.106
71990,6.154,8.204,4.096,71990,-0.41,0.43,0.074
72000,5.724,8.218,4.47,72000,-0.488,0.42,0.062
72010,5.692,7.822,4.536,72010,-0.562,0.42,0.078
72020,5.724,7.032,4.102,72020,-0.562,0.422,0.09
72030,5.296,6.368,3.288,72030,-0.45,0.44,0.014
72040,4.828,6.398,2.89,72040,-0.37,0.484,-0.062
72050,4.534,6.924,3.28,72050,-0.44,0.496,-0.086
72060,4.15,7.126,3.75,72060,-0.64,0.442,-0.068
72070,3.956,7.084,4.192,72070,-0.794,0.348,-0.008
72080,3.828,7.092,4.614,72080,-0.802,0.284,0.052
72090,3.572,6.612,4.986,72090,-0.698,0.26,0.038
72100,3.28,6.166,5.196,72100,-0.646,0.224,-0.004
72110,3.354,6.51,5.484,72110,-0.624,0.14,-0.07
72120,3.306,7.302,5.554,72120,-0.526,0.054,-0.13
72130,2.894,7.866,5.728,72130,-0.3,-0.03,-0.202
72140,2.522,7.7,5.632,72140,-0.002,-0.134,-0.274
72150,2.462,6.966,5.514,72150,0.336,-0.242,-0.218
72160,2.572,7.034,5.808,72160,0.722,-0.33,-0.222
72170,2.752,7.962,6.268,72170,0.998,-0.368,-0.278
72180,2.572,8.952,6.694,72180,0.976,-0.424,-0.322
72190,2.328,9.484,7.136,72190,0.718,-0.582,-0.316
72200,2.322,9.698,7.878,72200,0.354,-0.824,-0.26
72210,1.914,9.924,8.224,72210,-0.03,-1.048,-0.236
72220,1.64,9.292,8.67,72220,-0.402,-1.212,-0.224
72230,1.154,8.114,8.194,72230,-0.68,-1.332,-0.208
72240,1.06,7.958,7.448,72240,-0.754,-1.416,-0.208
72250,0.99,8.92,7.144,72250,-0.622,-1.444,-0.216
72260,0.36,9.97,6.718,72260,-0.344,-1.408,-0.21
72270,-0.158,10.352,6.23,72270,0.01,-1.318,-0.2
72280,-0.238,10.418,5.976,72280,0.37,-1.23,-0.17
72290,0.068,10.482,6.028,72290,0.708,-1.104,-0.114
72300,0.344,10.18,6.052,72300,1.046,-0.948,-0.054
72310,0.408,9.542,5.956,72310,1.384,-0.784,0.028
72320,0.578,8.776,5.94,72320,1.658,-0.622,0.132
72330,0.992,7.972,6.02,72330,1.834,-0.456,0.226
72340,1.34,7.266,6.072,72340,1.876,-0.284,0.28
72350,1.508,7.018,5.99,72350,1.764,-0.166,0.304
72360,1.718,7.186,6.072,72360,1.558,-0.166,0.296
72370,1.762,7.45,6.25,72370,1.318,-0.164,0.26
72380,1.698,7.504,6.324,72380,1.086,-0.136,0.236
72390,1.726,7.628,6.17,72390,0.96,-0.152,0.204
72400,1.896,7.888,5.708,72400,0.982,-0.176,0.178
72410,2.17,8.558,5.59,72410,1.1,-0.208,0.17
72420,2.422,9.258,5.498,72420,1.19,-0.262,0.186
72430,2.39,9.606,5.024,72430,1.222,-0.282,0.18
72440,2.29,9.75,4.738,72440,1.202,-0.334,0.124
72450,1.792,9.492,4.582,72450,1.018,-0.452,0.086
72460,0.734,8.83,4.226,72460,0.756,-0.574,0.074
72470,-0.186,7.974,3.804,72470,0.558,-0.666,0.054
72480,-0.604,7.26,3.416,72480,0.528,-0.74,0.026
72490,-0.732,6.814,2.93,72490,0.626,-0.802,-0.004
72500,-0.592,6.602,2.526,72500,0.704,-0.842,-0.046
72510,-0.56,7.282,2.354,72510,0.73,-0.888,-0.082
72520,-0.554,8.192,2.532,72520,0.62,-0.932,-0.076
72530,-0.46,8.564,2.524,72530,0.398,-0.97,-0.074
72540,-0.312,8.338,2.816,72540,0.218,-0.954,-0.084
72550,-0.22,7.842,2.618,72550,0.122,-0.874,-0.09
72560,-0.112,7.848,2.636,72560,0.112,-0.768,-0.184
72570,0.146,8.392,3.45,72570,0.24,-0.674,-0.324
72580,-0.012,9.17,3.464,72580,0.496,-0.638,-0.41
72590,-0.296,9.794,4.066,72590,0.694,-0.58,-0.466
72600,-0.498,9.808,4.628,72600,0.784,-0.616,-0.458
72610,-0.342,9.348,4.738,72610,0.94,-0.718,-0.448
72620,0.194,8.926,4.986,72620,1.128,-0.746,-0.444
72630,0.422,8.784,5.284,72630,1.214,-0.776,-0.426
72640,0.732,9.134,5.694,72640,1.1,-0.844,-0.402
72650,1.21,9.61,5.194,72650,0.884,-0.91,-0.44
72660,1.442,9.712,4.422,72660,0.68,-0.958,-0.528
72670,0.812,9.172,3.616,72670,0.432,-1.02,-0.54
72680,0.56,8.728,2.73,72680,0.234,-1.066,-0.552
72690,1.12,8.66,2.34,72690,0.196,-1.07,-0.606
72700,1.838,9.128,2.084,72700,0.272,-1.052,-0.642
72710,2.204,9.658,1.708,72710,0.378,-1.066,-0.634
72720,2.294,9.752,1.328,72720,0.51,-1.076,-0.618
72730,2.352,10.252,1.35,72730,0.676,-1.048,-0.598
72740,2.584,10.812,1.404,72740,0.82,-0.994,-0.592
72750,2.638,10.692,1.262,72750,0.966,-0.936,-0.59
72760,2.546,9.938,1.23,72760,1.076,-0.872,-0.564
72770,2.378,9.224,1.318,72770,1.076,-0.806,-0.526
72780,2.014,8.758,1.182,72780,0.938,-0.716,-0.496
72790,1.8,8.696,1.16,72790,0.626,-0.634,-0.486
72800,1.872,8.972,1.374,72800,0.154,-0.58,-0.468
72810,1.928,9.182,1.542,72810,-0.366,-0.542,-0.452
72820,1.856,9.42,1.528,72820,-0.76,-0.512,-0.466
72830,1.916,9.878,1.712,72830,-0.886,-0.486,-0.46
72840,1.904,10.236,1.69,72840,-0.754,-0.452,-0.452
72850,2.066,10.654,1.834,72850,-0.478,-0.412,-0.448
72860,2.152,11.28,1.936,72860,-0.182,-0.36,-0.448
72870,2.108,11.912,1.892,72870,0.038,-0.308,-0.46
72880,1.952,12.252,1.642,72880,0.124,-0.274,-0.478
72890,1.734,12.062,1.42,72890,0.106,-0.248,-0.492
72900,1.606,11.006,1.204,72900,0.05,-0.216,-0.51
72910,1.722,9.604,0.906,72910,-0.02,-0.184,-0.536
72920,1.882,8.694,0.514,72920,-0.12,-0.128,-0.566
72930,2.084,8.552,0.37,72930,-0.232,-0.082,-0.574
72940,2.178,9.122,0.38,72940,-0.312,-0.068,-0.628
72950,2.148,9.798,0.556,72950,-0.28,-0.056,-0.642
72960,2.226,10.288,0.77,72960,-0.124,-0.006,-0.584
72970,2.256,10.584,0.912,72970,0.094,0.04,-0.588
72980,2.122,10.67,1.062,72980,0.242,0.094,-0.62
72990,1.976,10.72,1.27,72990,0.268,0.128,-0.656
73000,1.916,10.672,1.476,73000,0.222,0.11,-0.662
73010,1.674,10.538,1.548,73010,0.15,0.09,-0.62
73020,1.418,10.154,1.18,73020,0.086,0.082,-0.52
73030,1.582,9.04,1.474,73030,0.068,0.072,-0.356
73040,1.476,8.368,1.562,73040,0.08,0.084,-0.198
73050,1.468,8.46,1.81,73050,0.058,0.114,-0.056
73060,1.352,8.946,1.932,73060,-0.076,0.136,0.056
73070,1.104,9.234,1.666,73070,-0.302,0.136,0.086
73080,1.002,9.076,1.458,73080,-0.448,0.176,0.036
73090,0.92,8.83,1.246,73090,-0.426,0.226,-0.082
73100,0.874,8.712,1.066,73100,-0.304,0.224,-0.19
73110,1.068,8.954,1.1,73110,-0.112,0.174,-0.264
73120,1.256,9.87,1.236,73120,0.052,0.132,-0.308
73130,1.5,10.77,1.438,73130,0.234,0.046,-0.34
73140,1.574,10.92,1.546,73140,0.408,-0.018,-0.368
73150,1.876,10.212,1.732,73150,0.474,-0.088,-0.372
73160,1.946,9.24,1.666,73160,0.452,-0.178,-0.388
73170,1.624,8.34,1.306,73170,0.42,-0.258,-0.42
73180,1.272,7.868,0.89,73180,0.404,-0.344,-0.426
73190,0.816,7.4,0.632,73190,0.45,-0.418,-0.412
73200,0.298,7.268,0.574,73200,0.596,-0.436,-0.384
73210,0.238,7.478,0.554,73210,0.742,-0.418,-0.354
73220,0.41,7.75,0.486,73220,0.792,-0.412,-0.312
73230,0.514,8,0.202,73230,0.748,-0.402,-0.244
73240,0.676,8.234,-0.068,73240,0.566,-0.35,-0.15
73250,0.752,8.286,-0.404,73250,0.164,-0.278,-0.012
73260,0.854,8.168,-0.808,73260,-0.3,-0.174,0.14
73270,1.254,8.132,-0.9,73270,-0.636,-0.042,0.28
73280,1.558,8.104,-0.514,73280,-0.708,0.116,0.416
73290,1.568,8.152,-0.116,73290,-0.512,0.312,0.56
73300,1.586,8.624,0.386,73300,-0.238,0.558,0.69
73310,2.194,9.518,1.516,73310,-0.09,0.852,0.822
73320,3.17,10.446,2.764,73320,-0.296,1.186,0.938
73330,3.904,10.694,3.482,73330,-1.024,1.404,1.022
73340,4.116,10.028,3.376,73340,-2.156,1.34,1.15
73350,4.102,8.902,2.986,73350,-3.118,1.144,1.324
73360,4.284,7.826,2.79,73360,-3.448,1.094,1.498
73370,4.86,7.404,3.214,73370,-3.166,1.122,1.638
73380,5.71,8.288,3.888,73380,-2.518,1.076,1.766
73390,6.606,9.89,4.806,73390,-1.818,1.016,1.888
73400,7.072,11.882,5.612,73400,-1.294,0.94,2.004
73410,7.02,13.164,5.68,73410,-1.008,0.756,2.044
73420,6.83,12.724,4.72,73420,-0.778,0.594,2.012
73430,6.854,10.32,3.356,73430,-0.506,0.494,2.002
73440,6.736,7.512,2.068,73440,-0.264,0.394,1.998
73450,6.468,5.802,1.636,73450,-0.088,0.306,1.954
73460,6.23,5.402,1.994,73460,0.038,0.248,1.88
73470,5.868,5.902,2.508,73470,0.09,0.188,1.824
73480,4.932,6.694,2.31,73480,0.082,0.138,1.762
73490,4.346,7.688,2.124,73490,0.066,0.116,1.662
73500,4.358,8.442,2.194,73500,0.064,0.126,1.552
73510,4.152,8.912,2.188,73510,0.06,0.144,1.436
73520,3.728,9.46,2.206,73520,0.056,0.15,1.31
73530,3.276,10.268,2.39,73530,0.066,0.162,1.176
73540,2.81,10.864,2.432,73540,0.07,0.188,1.052
73550,2.28,11.188,2.394,73550,0.078,0.206,0.94
73560,1.892,11.486,2.44,73560,0.128,0.21,0.846
73570,1.672,11.764,2.466,73570,0.238,0.204,0.754
73580,1.426,11.782,2.492,73580,0.402,0.216,0.654
73590,1.07,11.608,2.366,73590,0.574,0.246,0.542
73600,0.776,11.448,2.308,73600,0.722,0.278,0.42
73610,0.61,11.258,2.388,73610,0.814,0.288,0.29
73620,0.42,10.866,2.42,73620,0.862,0.296,0.142
73630,0.192,10.35,2.3,73630,0.898,0.312,0
73640,0.044,9.866,2.184,73640,0.944,0.304,-0.12
73650,0.148,9.544,2.22,73650,0.964,0.26,-0.224
73660,0.39,9.34,2.302,73660,0.958,0.196,-0.35
73670,0.546,9.37,2.308,73670,0.944,0.152,-0.482
73680,0.746,9.63,2.382,73680,0.96,0.12,-0.598
73690,0.952,9.902,2.604,73690,1.006,0.086,-0.682
73700,1.05,9.86,2.662,73700,1.036,0.046,-0.72
73710,0.978,9.526,2.58,73710,1.072,0.028,-0.774
73720,0.844,9.202,2.5,73720,1.104,0.028,-0.84
73730,0.836,9.272,2.386,73730,1.13,0.04,-0.9
73740,1.204,9.394,2.442,73740,1.144,0.056,-0.964
73750,1.598,9.232,2.534,73750,1.146,0.066,-1.012
73760,1.804,8.95,2.636,73760,1.114,0.062,-1.052
73770,2.046,8.698,2.852,73770,1.056,0.066,-1.086
73780,2.392,8.708,3.004,73780,1.014,0.052,-1.138
73790,2.8,8.844,2.928,73790,0.964,0.036,-1.188
73800,3.088,8.91,2.862,73800,0.864,0.036,-1.214
73810,3.31,8.952,3.088,73810,0.688,0.052,-1.25
73820,3.584,9.092,3.332,73820,0.484,0.07,-1.308
73830,3.71,9.26,3.116,73830,0.296,0.094,-1.374
73840,3.732,9.374,2.92,73840,0.18,0.124,-1.408
73850,3.65,9.5,2.836,73850,0.2,0.168,-1.456
73860,3.676,9.756,2.868,73860,0.394,0.222,-1.556
73870,3.996,10.066,2.882,73870,0.628,0.274,-1.618
73880,4.166,10.382,2.856,73880,0.74,0.328,-1.648
73890,4.248,10.864,2.852,73890,0.696,0.382,-1.676
73900,4.29,11.096,2.834,73900,0.484,0.428,-1.672
73910,4.264,10.634,2.704,73910,0.166,0.444,-1.66
73920,4.048,9.924,2.562,73920,-0.132,0.462,-1.658
73930,3.796,9.488,2.37,73930,-0.414,0.496,-1.612
73940,3.702,9.314,2.112,73940,-0.624,0.504,-1.6
73950,3.452,9.268,2.102,73950,-0.726,0.542,-1.586
73960,3.032,9.552,2.23,73960,-0.766,0.574,-1.516
73970,2.686,9.832,2.292,73970,-0.806,0.556,-1.488
73980,2.33,9.89,2.238,73980,-0.82,0.574,-1.446
73990,1.974,9.822,1.928,73990,-0.824,0.596,-1.398
74000,1.854,9.4,1.99,74000,-0.886,0.58,-1.35
74010,1.652,9.092,1.54,74010,-0.99,0.586,-1.276
74020,1.33,8.916,1.446,74020,-1.094,0.578,-1.208
74030,1.06,8.498,1.368,74030,-1.176,0.584,-1.132
74040,0.614,8.304,1.264,74040,-1.166,0.598,-1.06
74050,0.55,8.174,1.346,74050,-1.12,0.596,-0.944
74060,0.566,8.286,1.71,74060,-1.002,0.608,-0.834
74070,0.24,8.682,1.5,74070,-0.82,0.672,-0.776
74080,0.224,8.748,1.294,74080,-0.646,0.73,-0.71
74090,0.05,8.898,1.022,74090,-0.544,0.736,-0.596
74100,0.082,8.844,1.486,74100,-0.446,0.744,-0.53
74110,0.026,8.418,1.91,74110,-0.232,0.788,-0.506
74120,0.016,7.726,1.94,74120,0.124,0.852,-0.462
74130,0.058,7.186,1.866,74130,0.562,0.934,-0.438
74140,0.2,7.32,2.146,74140,0.754,0.974,-0.388
74150,0.184,7.72,2.454,74150,0.594,0.998,-0.352
74160,-0.074,7.936,2.234,74160,0.202,0.994,-0.352
74170,-0.386,8.258,2.402,74170,-0.306,0.958,-0.312
74180,-0.344,8.394,2.756,74180,-0.706,0.954,-0.28
74190,-0.278,7.884,2.816,74190,-0.854,0.968,-0.238
74200,-0.044,7.622,3.04,74200,-0.736,1.014,-0.23
74210,0.054,8.406,2.662,74210,-0.474,1.088,-0.188
74220,-0.174,9.334,2.208,74220,-0.204,1.144,-0.17
74230,-0.536,11.448,2.704,74230,-0.01,1.172,-0.172
74240,-0.652,12.364,2.694,74240,0.022,1.14,-0.124
74250,-0.634,12.524,2.79,74250,-0.136,1.074,-0.066
74260,-0.55,11.198,3.006,74260,-0.346,0.998,-0.054
74270,-0.48,9.686,3.136,74270,-0.528,0.914,-0.038
74280,-0.16,8.664,3.548,74280,-0.682,0.828,0
74290,-0.532,8.542,3.586,74290,-0.834,0.762,0.004
74300,-1.292,8.916,3.284,74300,-0.95,0.69,-0.046
74310,-1.92,9.426,2.704,74310,-1.056,0.632,-0.098
74320,-2.29,10.142,2.542,74320,-1.212,0.578,-0.16
74330,-2.518,11.052,2.844,74330,-1.348,0.514,-0.234
74340,-2.68,11.318,2.966,74340,-1.298,0.464,-0.318
74350,-2.724,11.05,2.976,74350,-1.088,0.452,-0.384
74360,-2.594,10.776,3.058,74360,-0.868,0.434,-0.458
74370,-2.612,10.992,2.976,74370,-0.676,0.412,-0.558
74380,-2.526,11.292,2.896,74380,-0.508,0.402,-0.68
74390,-2.352,11.8,3.196,74390,-0.442,0.394,-0.764
74400,-2.278,12.28,3.172,74400,-0.524,0.378,-0.796
74410,-2.35,11.86,2.966,74410,-0.744,0.362,-0.786
74420,-2.42,10.95,2.988,74420,-0.926,0.348,-0.788
74430,-2.394,10.492,2.934,74430,-1.004,0.348,-0.772
74440,-2.496,10.306,2.872,74440,-0.974,0.34,-0.732
74450,-2.572,10.314,2.79,74450,-0.852,0.338,-0.694
74460,-2.538,10.386,2.688,74460,-0.706,0.336,-0.636
74470,-2.534,10.394,2.796,74470,-0.662,0.344,-0.586
74480,-2.502,10.248,2.994,74480,-0.77,0.374,-0.552
74490,-2.564,10.076,2.744,74490,-0.97,0.426,-0.532
74500,-2.472,9.566,2.518,74500,-1.206,0.476,-0.54
74510,-2.35,8.764,2.348,74510,-1.386,0.536,-0.55
74520,-2.214,8.036,2.01,74520,-1.516,0.576,-0.6
74530,-2.114,7.662,1.51,74530,-1.61,0.566,-0.672
74540,-2.136,7.846,1.896,74540,-1.738,0.576,-0.726
74550,-2.032,8.66,2.606,74550,-1.85,0.646,-0.77
74560,-1.74,9.486,3.324,74560,-1.85,0.786,-0.844
74570,-1.568,9.976,3.48,74570,-1.764,0.914,-0.93
74580,-1.736,10.434,3.056,74580,-1.66,1,-0.964
74590,-2.284,10.756,2.58,74590,-1.442,1.132,-1.006
74600,-2.826,10.656,2.128,74600,-1.07,1.12,-1.03
74610,-2.802,10.52,2.492,74610,-0.666,1.006,-0.894
74620,-2.31,10.524,3.112,74620,-0.188,1.008,-0.856
74630,-1.692,10.284,4.206,74630,0.09,1.07,-0.824
74640,-1.424,9.868,4.606,74640,-0.26,1.084,-0.762
74650,-1.45,9.336,4.374,74650,-0.914,1.048,-0.726
74660,-1.652,8.808,5.222,74660,-1.404,1.024,-0.638
74670,-2.608,8.574,3.75,74670,-1.504,1.024,-0.548
74680,-2.984,7.188,2.404,74680,-1.272,1.044,-0.474
74690,-2.75,5.804,2.98,74690,-0.886,1.046,-0.466
74700,-2.494,6.246,3.944,74700,-0.56,0.974,-0.484
74710,-2.45,7.832,4.874,74710,-0.364,0.876,-0.452
74720,-2.986,9.28,5.046,74720,-0.284,0.822,-0.406
74730,-3.228,8.766,5.072,74730,-0.336,0.766,-0.386
74740,-3.414,7.13,4.856,74740,-0.512,0.712,-0.346
74750,-3.324,5.516,4.502,74750,-0.698,0.722,-0.356
74760,-3.444,4.962,4.362,74760,-0.862,0.718,-0.41
74770,-3.918,5.318,4.106,74770,-0.918,0.682,-0.458
74780,-4.298,5.348,4.558,74780,-0.794,0.674,-0.518
74790,-4.328,5.214,5.552,74790,-0.524,0.694,-0.634
74800,-4.212,6.042,6.292,74800,-0.264,0.724,-0.754
74810,-3.8,7.02,6.72,74810,0.014,0.746,-0.84
74820,-3.462,7.636,7.16,74820,0.38,0.746,-0.916
74830,-3.408,8.084,7.534,74830,0.808,0.744,-0.976
74840,-3.548,7.836,7.446,74840,1.17,0.704,-1.024
74850,-3.604,7.118,7.466,74850,1.306,0.574,-1.066
74860,-3.536,6.784,7.714,74860,1.114,0.39,-1.1
74870,-3.458,7.08,8.17,74870,0.6,0.246,-1.136
74880,-3.634,6.972,8.298,74880,-0.19,0.128,-1.178
74890,-4.082,6.554,8.074,74890,-1.08,0.058,-1.25
74900,-4.226,6.244,7.642,74900,-1.966,0.064,-1.308
74910,-4.568,6.262,7.016,74910,-2.586,0.092,-1.284
74920,-5.292,6.4,6.556,74920,-2.64,0.172,-1.31
74930,-6.224,6.808,6.012,74930,-2.28,0.326,-1.32
74940,-6.9,7.874,6.838,74940,-1.69,0.44,-1.332
74950,-7.424,9,8.22,74950,-1.07,0.5,-1.372
74960,-7.596,9.708,9,74960,-0.578,0.514,-1.404
74970,-7.376,10.274,9.894,74970,-0.3,0.506,-1.446
74980,-6.968,9.212,9.748,74980,-0.248,0.512,-1.504
74990,-6.72,7.434,9.648,74990,-0.384,0.522,-1.576
75000,-6.25,5.822,9.838,75000,-0.684,0.512,-1.61
75010,-6.216,4.692,9.352,75010,-0.914,0.516,-1.64
75020,-6.474,4.2,8.906,75020,-0.996,0.506,-1.696
75030,-6.616,4.12,8.41,75030,-1.156,0.486,-1.742
75040,-6.782,4.968,8.496,75040,-1.44,0.504,-1.78
75050,-6.77,6.356,8.99,75050,-1.732,0.58,-1.832
