time,acc_x,acc_y,acc_z,time,gyro_x,gyro_y,gyro_z
4430,2.456,10.782,3.992,4430,0.05,-0.522,0.972
4440,2.618,10.682,3.836,4440,0.446,-0.536,1.038
4450,2.49,9.738,3.8,4450,0.708,-0.554,1.092
4460,2.156,8.35,3.736,4460,0.83,-0.59,1.112
4470,1.78,7.2,3.156,4470,0.78,-0.608,1.104
4480,1.716,6.844,3.104,4480,0.524,-0.606,1.084
4490,2.382,6.636,3.88,4490,0.074,-0.592,1.068
4500,2.676,6.342,4.05,4500,-0.506,-0.58,1.076
4510,2.606,6.146,3.87,4510,-0.948,-0.618,1.028
4520,2.34,6.252,3.69,4520,-0.966,-0.606,0.9
4530,2.024,6.656,3.622,4530,-0.586,-0.55,0.836
4540,2.002,7.6,3.762,4540,0.008,-0.524,0.83
4550,2.508,9.134,4.324,4550,0.598,-0.48,0.85
4560,3.182,10.418,4.762,4560,1.018,-0.436,0.85
4570,3.616,10.736,5.184,4570,1.122,-0.41,0.81
4580,3.4,10.17,4.48,4580,0.826,-0.378,0.794
4590,3.3,9.78,4.162,4590,0.256,-0.356,0.764
4600,3.65,8.708,4.406,4600,-0.33,-0.324,0.678
4610,3.414,7.304,4.034,4610,-0.674,-0.274,0.584
4620,3.258,6.47,3.828,4620,-0.69,-0.25,0.528
4630,3.134,6.724,4.042,4630,-0.442,-0.244,0.486
4640,3.012,8.296,4.43,4640,-0.084,-0.244,0.468
4650,3.32,10.082,5.004,4650,0.266,-0.26,0.47
4660,3.79,11.338,5.508,4660,0.53,-0.288,0.434
4670,4.108,11.636,5.684,4670,0.67,-0.306,0.378
4680,4.222,11.014,5.424,4680,0.704,-0.316,0.336
4690,3.99,9.738,5.022,4690,0.592,-0.302,0.28
4700,3.468,8.466,4.708,4700,0.364,-0.254,0.208
4710,3.166,7.474,4.722,4710,-0.02,-0.23,0.19
4720,2.96,6.846,4.502,4720,-0.552,-0.204,0.238
4730,2.762,7.012,4.302,4730,-1.018,-0.17,0.28
4740,2.83,7.78,4.276,4740,-1.254,-0.194,0.278
4750,3.128,8.542,4.034,4750,-1.072,-0.196,0.244
4760,3.372,8.972,4.276,4760,-0.414,-0.154,0.184
4770,3.668,9.464,5.006,4770,0.566,-0.092,0.144
4780,3.748,10.086,5.876,4780,1.494,0.04,0.14
4790,3.58,10.018,6.432,4790,2.102,0.168,0.12
4800,3.408,9.12,6.428,4800,2.364,0.222,0.1
4810,2.96,7.928,5.272,4810,2.36,0.246,0.052
4820,2.83,7.024,4.506,4820,2.228,0.252,-0.036
4830,3.116,6.168,4.588,4830,1.956,0.25,-0.098
4840,3.572,5.164,4.66,4840,1.466,0.224,-0.12
4850,4.356,4.952,5.318,4850,0.874,0.21,-0.072
4860,4.57,5.912,6.196,4860,0.326,0.222,0.03
4870,4.188,7.462,6.514,4870,-0.108,0.234,0.134
4880,3.55,8.868,5.954,4880,-0.398,0.274,0.27
4890,2.578,9.76,5.036,4890,-0.596,0.336,0.404
4900,2.368,10.08,4.848,4900,-0.584,0.35,0.504
4910,2.462,9.972,5.292,4910,-0.248,0.352,0.54
4920,2.462,9.56,5.626,4920,0.264,0.344,0.558
4930,2.722,8.766,5.67,4930,0.854,0.308,0.618
4940,3.032,8.176,6.02,4940,1.4,0.264,0.69
4950,3.324,7.564,5.752,4950,1.786,0.212,0.8
4960,3.64,6.432,5.402,4960,1.966,0.148,0.94
4970,3.534,5.194,4.854,4970,1.85,0.086,1.042
4980,3.442,4.24,4.262,4980,1.434,0.04,1.146
4990,3.39,3.838,4.016,4990,0.816,-0.004,1.26
5000,3.242,3.656,3.276,5000,0.1,-0.088,1.334
5010,3.274,3.654,2.712,5010,-0.59,-0.234,1.448
5020,3.622,3.81,2.416,5020,-0.958,-0.34,1.524
5030,4.1,3.976,1.716,5030,-1.008,-0.214,1.464
5040,4.568,4.628,1.398,5040,-0.616,-0.116,1.438
5050,5.056,5.99,1.386,5050,0.206,-0.09,1.504
5060,5.414,7.496,1.55,5060,1.034,0.152,1.572
5070,5.328,8.916,1.452,5070,1.506,0.31,1.592
5080,5.018,9.596,0.966,5080,1.424,0.222,1.606
5090,4.884,9.604,0.202,5090,0.79,0.098,1.706
5100,5.618,9.094,1.636,5100,-0.08,-0.13,1.918
5110,6.038,6.968,4.368,5110,-0.882,-0.372,2.086
5120,5.19,3.918,4.928,5120,-1.682,-0.528,2.142
5130,5.39,2.286,6.408,5130,-2.274,-0.602,2.122
5140,5.754,3.236,7.248,5140,-2.402,-0.654,2.104
5150,5.402,5.986,4.212,5150,-2.09,-0.738,2.094
5160,5.45,8.228,1.498,5160,-1.754,-0.792,2.282
5170,5.024,7.438,-0.19,5170,-1.376,-0.658,2.452
5180,4.748,5.852,-0.872,5180,-0.572,-0.578,2.374
5190,5.55,5.91,-0.112,5190,0.37,-0.704,2.434
5200,6.664,7.494,1.096,5200,1.112,-0.826,2.602
5210,7.798,8.314,2.26,5210,1.404,-0.816,2.672
5220,8.26,7.392,2.536,5220,1.15,-0.772,2.606
5230,8.794,4.962,2.2,5230,0.34,-0.756,2.53
5240,9.262,1.914,3.216,5240,-0.83,-0.79,2.432
5250,8.88,0.754,4.026,5250,-1.906,-0.85,2.304
5260,8.53,0.086,3.642,5260,-2.524,-0.916,2.208
5270,8.548,-0.062,2.206,5270,-2.484,-0.956,2.108
5280,9.06,1.88,1.488,5280,-1.972,-0.932,1.992
5290,9.62,5.21,1.492,5290,-1.24,-0.828,1.914
5300,10.454,8.656,2.096,5300,-0.426,-0.658,1.864
5310,11.086,10.666,3.054,5310,0.25,-0.544,1.828
5320,11.116,10.96,3.586,5320,0.716,-0.414,1.794
5330,10.852,8.86,3.398,5330,1.008,-0.332,1.774
5340,10.408,5.436,2.732,5340,1.092,-0.378,1.74
5350,10.26,2.942,2.654,5350,0.856,-0.464,1.694
5360,10.686,1.652,3.408,5360,0.336,-0.576,1.648
5370,11.284,0.97,3.786,5370,-0.332,-0.698,1.556
5380,11.152,0.822,3.116,5380,-0.93,-0.824,1.462
5390,10.822,1.342,2.308,5390,-1.242,-0.898,1.446
5400,10.598,1.746,1.91,5400,-1.25,-0.878,1.462
5410,9.956,2.484,1.566,5410,-1.076,-0.748,1.43
5420,9.81,3.796,1.512,5420,-0.828,-0.562,1.364
5430,9.918,5.144,1.38,5430,-0.558,-0.49,1.262
5440,9.662,5.972,1.53,5440,-0.31,-0.456,1.132
5450,9.116,5.746,1.69,5450,-0.152,-0.418,1.038
5460,8.976,4.66,1.786,5460,-0.02,-0.44,0.942
5470,9.392,3.336,1.66,5470,0.186,-0.498,0.84
5480,10.058,2.342,1.572,5480,0.506,-0.51,0.742
5490,10.882,1.78,1.654,5490,0.79,-0.456,0.678
5500,11.182,1.786,1.648,5500,0.952,-0.442,0.608
5510,11.16,2.298,1.846,5510,0.914,-0.45,0.548
5520,11.108,2.646,2.26,5520,0.608,-0.396,0.506
5530,10.328,2.59,1.586,5530,0.274,-0.324,0.468
5540,9.418,2.492,1.258,5540,0.24,-0.292,0.496
5550,9.194,2.178,1.466,5550,0.622,-0.276,0.502
5560,9.248,1.75,1.892,5560,1.292,-0.242,0.468
5570,9.182,2.062,1.652,5570,1.946,-0.238,0.446
5580,9.458,3.534,1.554,5580,2.27,-0.254,0.454
5590,10.148,4.61,2.688,5590,2.168,-0.232,0.45
5600,10.228,4.536,3.172,5600,1.764,-0.17,0.464
5610,9.572,2.97,2.936,5610,1.368,-0.158,0.448
5620,8.622,1.33,2.014,5620,1.246,-0.15,0.388
5630,8.29,0.348,1.938,5630,1.338,-0.138,0.296
5640,8.444,0.532,1.884,5640,1.41,-0.158,0.182
5650,8.952,1.442,1.992,5650,1.194,-0.158,0.082
5660,9.442,3.232,2.242,5660,0.63,-0.144,-0.028
5670,10.308,4.37,2.178,5670,-0.022,-0.066,-0.092
5680,10.664,3.752,1.58,5680,-0.356,-0.084,-0.088
5690,10.55,2.298,0.712,5690,-0.158,-0.172,-0.036
5700,10.306,1.474,0.088,5700,0.418,-0.148,0.042
5710,9.842,2.218,-0.288,5710,1.034,0.002,0.142
5720,9.49,3.564,-0.034,5720,1.344,0.206,0.208
5730,8.876,5.224,0.388,5730,1.712,0.422,0.162
5740,8.824,6.268,1.292,5740,2.236,0.676,0.108
5750,8.458,4.688,1.206,5750,2.232,0.654,0.338
5760,7.592,1.312,-0.5,5760,1.628,0.418,0.548
5770,7.722,-0.81,-0.54,5770,0.892,0.208,0.52
5780,8.376,-0.75,-0.266,5780,0.084,-0.054,0.55
5790,8.856,-0.426,0.69,5790,-0.834,-0.342,0.65
5800,8.858,0.798,2.036,5800,-1.698,-0.582,0.628
5810,9.424,2.638,4.742,5810,-2.292,-0.74,0.572
5820,9.562,2.012,4.114,5820,-2.278,-0.648,0.462
5830,8.508,1.206,-1.332,5830,-1.782,-0.334,0.314
5840,7.92,3.05,-3.33,5840,-1.208,-0.024,0.128
5850,8.198,4.902,-2.36,5850,-1,0.04,-0.062
5860,8.644,5.242,-1.88,5860,-1.398,0.006,-0.296
5870,9.252,5.932,-1.344,5870,-2.344,-0.042,-0.528
5880,10.164,5.292,-0.456,5880,-3.352,-0.042,-0.634
5890,11.144,3.658,0.336,5890,-3.5,0.104,-0.626
5900,12.124,2.658,1.652,5900,-2.316,0.412,-0.694
5910,12.332,2.498,2.694,5910,-0.346,0.75,-0.942
5920,11.244,4.108,2.608,5920,1.37,1.068,-1.284
5930,10.374,7.11,2.742,5930,2.294,1.308,-1.536
5940,10.398,9.918,3.382,5940,2.356,1.446,-1.79
5950,10.89,9.958,4.382,5950,1.616,1.458,-2.044
5960,11.434,5.678,4.054,5960,0.434,1.358,-2.176
5970,11.866,-0.446,2.622,5970,-0.48,1.262,-2.29
5980,11.888,-3.284,1.054,5980,-0.856,1.242,-2.372
5990,12.058,-1.096,1.604,5990,-0.776,1.326,-2.438
6000,12.812,2.368,2.918,6000,-0.418,1.472,-2.504
6010,13.64,5.022,3.968,6010,-0.074,1.676,-2.622
6020,13.924,8.008,4.23,6020,-0.034,1.914,-2.786
6030,13.806,8.722,3.098,6030,-0.266,2.062,-2.95
6040,13.284,6.86,2.196,6040,-0.512,2.168,-3.142
6050,12.616,3.992,2.162,6050,-0.632,2.288,-3.364
6060,12.162,1.762,2.32,6060,-0.51,2.376,-3.504
6070,12.02,0.67,1.804,6070,-0.1,2.452,-3.58
6080,12.118,1.262,2.03,6080,0.364,2.554,-3.658
6090,12.468,3.142,3.204,6090,0.222,2.638,-3.692
6100,12.616,4.828,3.66,6100,-0.748,2.78,-3.742
6110,12.74,5.284,3.984,6110,-2.064,2.986,-3.824
6120,12.998,4.428,4.552,6120,-2.832,3.244,-3.894
6130,13.134,3.118,4.356,6130,-2.62,3.572,-3.956
6140,12.912,1.856,3.924,6140,-2.066,3.798,-3.908
6150,12.442,2.028,3.252,6150,-1.614,3.99,-3.718
6160,12.294,4.506,3.438,6160,-1.25,4.22,-3.472
6170,12.644,8.272,5.818,6170,-1.006,4.468,-3.172
6180,13.77,10.814,9.208,6180,-1.07,4.636,-2.862
6190,15.47,10.362,11.352,6190,-1.524,4.716,-2.64
6200,16.374,6.696,9.146,6200,-2.114,4.802,-2.368
6210,15.676,3.392,8.138,6210,-2.332,4.874,-2.104
6220,14.32,2.654,9.202,6220,-2.068,4.894,-2.016
6230,13.286,3.066,10.702,6230,-1.656,4.808,-1.884
6240,12.862,3.962,11.316,6240,-1.324,4.67,-1.68
6250,12.558,5.276,9.158,6250,-1.054,4.594,-1.534
6260,12.138,7.942,8.242,6260,-0.84,4.594,-1.462
6270,11.96,8.86,8.93,6270,-0.73,4.592,-1.436
6280,11.492,6.858,8.854,6280,-0.89,4.6,-1.348
6290,10.418,4.902,7.57,6290,-1.262,4.584,-1.244
6300,8.936,3.692,5.892,6300,-1.724,4.362,-1.072
6310,7.788,2.818,5.65,6310,-1.824,4.098,-0.806
6320,7.426,3.4,6.798,6320,-1.39,4.002,-0.518
6330,8.238,4.824,8.468,6330,-0.892,3.878,-0.36
6340,9.25,6.044,9.094,6340,-0.76,3.716,-0.27
6350,9.228,5.734,6.832,6350,-0.836,3.598,-0.088
6360,7.992,6.066,5.9,6360,-0.77,3.516,0.084
6370,6.696,7.496,6.148,6370,-0.66,3.422,0.22
6380,5.782,6.714,3.454,6380,-0.802,3.242,0.32
6390,6.118,2.342,3.288,6390,-1.228,3.054,0.388
6400,5.508,0.666,2.912,6400,-1.706,2.9,0.498
6410,4.698,3.896,2.96,6410,-2.002,2.754,0.71
6420,5.012,5.842,3.838,6420,-1.978,2.656,0.96
6430,5.458,5.156,4.398,6430,-1.536,2.652,1.126
6440,5.782,4.068,4.292,6440,-0.576,2.562,1.222
6450,4.896,4.238,3.626,6450,0.576,2.384,1.3
6460,3.11,5.4,3.59,6460,1.432,2.326,1.376
6470,1.72,5.934,4.286,6470,1.324,2.35,1.44
6480,0.712,4.954,4.222,6480,0.088,2.244,1.53
6490,-0.05,3.018,3.966,6490,-1.242,2.012,1.524
6500,-0.252,0.93,4.334,6500,-1.888,1.798,1.514
6510,-0.37,-0.738,3.7,6510,-1.89,1.652,1.492
6520,-0.706,-1.358,2.214,6520,-1.658,1.52,1.51
6530,-0.032,-0.488,2.636,6530,-1.358,1.414,1.55
6540,0.652,2.636,5.63,6540,-1.008,1.312,1.572
6550,0.522,5.818,5.882,6550,-0.64,1.22,1.616
6560,-0.822,7.822,4.332,6560,-0.35,1.074,1.704
6570,-1.774,6.86,3.444,6570,-0.264,0.92,1.792
6580,-1.956,4.836,2.814,6580,-0.46,0.69,1.888
6590,-2.484,3.412,2.696,6590,-0.93,0.394,1.986
6600,-2.82,3.086,3.016,6600,-1.462,0.194,2.144
6610,-3.098,3.516,2.58,6610,-1.772,0.116,2.226
6620,-2.87,4.126,2.62,6620,-1.688,0.162,2.188
6630,-2.916,4.118,2.04,6630,-1.348,0.23,2.156
6640,-3.562,3.822,1.084,6640,-0.974,0.208,2.142
6650,-4.338,4.192,1.046,6650,-0.858,0.14,2.166
6660,-5.128,5.002,1.782,6660,-1.27,0.1,2.244
6670,-5.366,4.866,2.514,6670,-2.304,-0.01,2.36
6680,-5.416,4.77,3.532,6680,-3.472,-0.22,2.532
6690,-4.788,4.816,4.076,6690,-4.102,-0.416,2.564
6700,-3.798,4.016,4.118,6700,-3.88,-0.548,2.548
6710,-3.604,3.31,3.85,6710,-2.954,-0.552,2.512
6720,-3.46,4.112,3.788,6720,-1.718,-0.47,2.56
6730,-2.912,5.946,3.864,6730,-0.784,-0.438,2.692
6740,-3.01,7.364,4.768,6740,-0.722,-0.554,2.828
6750,-4.16,7.448,4.932,6750,-1.584,-0.836,3.062
6760,-5.678,6.404,4.28,6760,-2.942,-1.196,3.27
6770,-5.922,4.142,2.912,6770,-4.224,-1.494,3.314
6780,-5.032,2.366,2.862,6780,-4.922,-1.638,3.47
6790,-3.638,1.206,4.044,6790,-4.596,-1.592,3.594
6800,-2.828,0.954,4.588,6800,-3.648,-1.258,3.484
6810,-3.252,2.5,4.592,6810,-3.162,-0.71,3.25
6820,-4.33,5.5,4.698,6820,-3.636,0.014,3.006
6830,-6.054,7.124,5.02,6830,-4.216,0.84,2.924
6840,-7.436,7.052,6.886,6840,-3.73,1.928,2.818
6850,-7.28,4.836,9.798,6850,-1.976,3.36,2.526
6860,-6.062,2.61,13.318,6860,0.698,4.936,2.23
6870,-3.104,3.406,17.856,6870,3.15,6.416,1.722
6880,-1.164,7.302,22.324,6880,4.326,7.426,0.696
6890,-1.57,10.35,25.656,6890,4.038,7.656,-0.45
6900,-2.496,10.638,29.334,6900,2.608,7.628,-1.594
6910,-1.926,11.872,33.674,6910,-0.176,7.566,-2.854
6920,0.768,12.036,36.966,6920,-4.104,6.502,-3.062
6930,2.774,8.712,37.092,6930,-7.066,5.674,-2.236
6940,2.582,6.13,33.99,6940,-6.724,5.626,-1.498
6950,0.702,12.264,27.776,6950,-3.628,5.158,-1.018
6960,-1.95,19.232,17.006,6960,0.662,4.594,-1.048
6970,-3.79,25.058,15.614,6970,4.086,4.21,-1.426
6980,-3.468,38.162,20.88,6980,5.728,3.616,-1.856
6990,-6.342,34.584,1.13,6990,6.398,3.118,-2.41
7000,-4.86,16.296,-11.648,7000,6.75,2.908,-2.942
7010,1.702,1.272,-10.04,7010,7.212,3.232,-3.37
7020,-0.134,-14.056,-17.32,7020,7.554,3.892,-3.674
7030,-3.95,-17.614,-17.84,7030,7.42,4.284,-4.038
7040,-5.346,-8.454,-14.632,7040,6.858,4.668,-4.552
7050,-7.558,2.52,-11.952,7050,6.162,5.26,-5.104
7060,-9.196,11.966,-7.916,7060,5.478,5.936,-5.64
7070,-9.294,16.24,-3.908,7070,5.458,6.492,-6.098
7080,-8.77,17.56,0.668,7080,6.346,7.066,-6.208
7090,-7.848,17.358,1.25,7090,7.848,7.76,-6.082
7100,-8.936,16.634,-1.172,7100,9.516,8.216,-6.228
7110,-9.134,17.886,-1.138,7110,10.592,8.358,-6.676
7120,-7.992,20.474,1.24,7120,10.4,8.528,-7.062
7130,-6.894,19.714,4.916,7130,8.99,8.828,-7.472
7140,-6.99,15.85,6.702,7140,7.01,9.306,-7.75
7150,-6.414,8.138,7.004,7150,4.866,9.692,-7.582
7160,-4.642,-1.904,6.954,7160,2.762,10.022,-7.024
7170,-3.458,-7.138,4.91,7170,1.13,10.422,-6.18
7180,-3.124,-5.842,1.306,7180,-0.708,10.994,-4.594
7190,-2.4,-2.544,0.714,7190,-3.06,11.576,-2.214
7200,-1.728,1.156,2.412,7200,-4.702,11.984,0.676
7210,0.362,2.074,3.294,7210,-4.966,11.66,4.316
7220,3.462,-0.192,2.832,7220,-3.988,9.628,8.636
7230,6.43,-3.98,2.26,7230,-1.64,5.72,12.742
7240,10.218,-7.122,-0.508,7240,2.068,0.884,15.578
7250,15.38,-13.024,-4.49,7250,5.28,-3.676,16.74
7260,19.506,-22.378,-8.298,7260,7.112,-7.272,16.596
7270,20.788,-33.66,-14.572,7270,7.09,-10.42,16.512
7280,17.248,-39.226,-26.082,7280,4.602,-13.398,17.036
7290,10.592,-39.226,-37.174,7290,1.004,-15.326,17.524
7300,7.952,-39.226,-39.166,7300,-2.322,-15.932,17.47
7310,18.584,-39.226,-39.092,7310,-5.266,-15.84,16.392
7320,37.002,-32.952,-39.102,7320,-5.288,-15.582,13.39
7330,39.226,-17.794,-39.166,7330,-2.682,-15.336,9.882
7340,39.226,0.372,-39.166,7340,-1.082,-14.006,7.714
7350,39.226,17.134,-38.732,7350,-0.618,-13.896,6.214
7360,39.226,27.606,-26.568,7360,-2.432,-14.676,5.412
7370,39.226,29.442,-0.56,7370,-3.504,-15.164,4.458
7380,39.226,29.926,24.638,7380,-3.15,-13.542,4.484
7390,39.226,38.296,39.226,7390,-1.796,-12.866,4.686
7400,39.226,37.708,36.988,7400,0.98,-11.266,4.374
7410,39.226,37.134,37.356,7410,0.986,-10.396,3.776
7420,35.1,38.646,26.394,7420,-0.89,-10.324,2.802
7430,21.968,34.87,5.548,7430,-3.526,-10.32,1.238
7440,23.466,17.796,-16.288,7440,-6.222,-10.216,-0.098
7450,37.4,22.658,13.352,7450,-6.604,-8.934,-0.87
7460,39.226,-5.502,0.266,7460,-3.72,-6.89,-1.324
7470,38.994,0.142,6.042,7470,1.132,-4.986,-2.082
7480,39.226,18.346,7.326,7480,4.8,-3.692,-2.63
7490,39.226,28.096,5.4,7490,4.626,-3.652,-2.614
7500,39.226,34.944,11.88,7500,1.114,-4.782,-2.782
7510,39.226,32.192,19.762,7510,-2.732,-5.752,-3.002
7520,37.998,22.334,28.966,7520,-4.53,-5.952,-3.218
7530,34.356,4.566,29.066,7530,-4.262,-5.626,-3.652
7540,29.282,-8.918,24.664,7540,-2.34,-4.768,-3.856
7550,29.892,-6.616,20.754,7550,0.104,-4.188,-3.628
7560,27.724,8.648,15.942,7560,1.71,-4.114,-3.364
7570,23.564,24.352,12.686,7570,1.928,-3.906,-3.162
7580,26.098,27.45,11.468,7580,0.56,-3.836,-2.932
7590,28.722,16.796,10.892,7590,-0.834,-4.046,-2.974
7600,24.42,2.114,12,7600,-1.512,-4.18,-3.086
7610,21.926,-7.61,14.25,7610,-1.742,-4.26,-3.168
7620,20.646,-9.5,12.37,7620,-1.502,-4.08,-3.33
7630,17.656,-7.798,8.45,7630,-0.81,-3.442,-3.422
7640,18.652,0.368,11.144,7640,-0.426,-2.838,-3.298
7650,20.5,6.712,11.992,7650,-0.758,-2.51,-3.048
7660,19.822,8.278,10.526,7660,-1.644,-2.264,-2.86
7670,19.792,6.422,8.884,7670,-2.794,-2.048,-2.836
7680,19.592,2.954,7.28,7680,-3.852,-1.878,-2.912
7690,19.272,1.34,9.786,7690,-4.408,-1.798,-2.932
7700,19.762,0.93,12.442,7700,-4.662,-1.53,-2.764
7710,18.522,1.408,13.826,7710,-4.024,-1.1,-2.784
7720,15.426,2.71,14.074,7720,-2.872,-0.98,-2.614
7730,13.162,4.238,13.568,7730,-1.388,-0.892,-2.304
7740,11.982,5.87,12.99,7740,-0.552,-0.526,-1.912
7750,11.466,6.75,11.662,7750,-0.702,-0.044,-1.426
7760,10.974,4.69,8.37,7760,-1.63,0.274,-1.04
7770,11.408,-0.816,9.282,7770,-2.846,0.37,-0.724
7780,11.904,-2.008,11.174,7780,-3.726,0.356,-0.392
7790,10.404,-2.732,9.452,7790,-4.09,0.378,0.014
7800,7.822,-4.932,5.612,7800,-4.14,0.466,0.478
7810,7.904,-4.834,7.912,7810,-3.918,0.47,0.966
7820,9.106,-1.976,9.824,7820,-3.022,0.322,1.422
7830,9.528,2.75,9.408,7830,-1.298,0.202,1.644
7840,9.026,5.284,8.572,7840,0.158,0.152,2.024
7850,8.478,3.986,7.298,7850,0.654,0.076,2.434
7860,7.864,1.084,6.202,7860,0.43,-0.088,2.664
7870,7.592,-1.192,6.434,7870,-0.912,-0.418,3.15
7880,6.954,-2.28,6.362,7880,-1.328,-0.732,3.07
7890,6.278,-3.874,4.634,7890,-0.618,-1.054,2.954
7900,5.484,-4.194,1.632,7900,0.402,-1.24,3.156
7910,6.584,-3.112,2.042,7910,1.418,-1.244,3.092
7920,8.46,0.726,1.774,7920,2.04,-1.22,3.084
7930,9.42,8.542,-0.796,7930,2.608,-1.14,2.972
7940,9.446,7.898,3.196,7940,2.928,-0.938,2.896
7950,6.448,5.642,5.462,7950,3.028,-0.758,2.94
7960,4.754,4.046,2.318,7960,3.112,-0.63,3.008
7970,5.808,-0.096,3.67,7970,3.342,-0.538,3.104
7980,5.68,-1.27,3.102,7980,3.73,-0.454,3.232
7990,6.334,-0.168,3.286,7990,4.172,-0.378,3.418
8000,6.864,1.98,2.56,8000,4.476,-0.278,3.594
8010,7.546,4.118,2.608,8010,4.49,-0.176,3.706
8020,7.828,4.124,2.484,8020,4.36,-0.066,3.74
8030,7.868,4.002,2.29,8030,4.218,0.022,3.774
8040,8.144,3.286,1.382,8040,4.22,0.036,3.904
8050,8.726,2.552,0.33,8050,4.49,0.036,4.008
8060,9.446,1.652,-0.41,8060,5.094,0.062,3.962
8070,9.954,1.544,-0.89,8070,5.866,0.178,3.838
8080,10.652,2.906,-0.804,8080,6.426,0.438,3.752
8090,11.602,5.212,-0.034,8090,6.522,0.686,3.746
8100,12.644,6.53,0.578,8100,6.082,0.778,3.75
8110,13.22,5.666,0.286,8110,5.408,0.772,3.618
8120,13.406,3.18,-0.36,8120,4.85,0.742,3.322
8130,13.154,1.228,-1.108,8130,4.758,0.714,2.994
8140,13.344,0.744,-1.286,8140,5.262,0.704,2.594
8150,14.546,1.744,-0.672,8150,6.132,0.704,2.164
8160,16.048,4.388,-0.688,8160,6.832,0.684,1.884
8170,17.316,7.392,-0.418,8170,7.07,0.674,1.71
8180,17.996,8.408,-0.246,8180,6.808,0.752,1.554
8190,17.728,7.338,0.13,8190,6.18,0.798,1.412
8200,16.314,4.78,0.366,8200,5.29,0.77,1.292
8210,13.802,1.546,-0.304,8210,4.312,0.784,1.226
8220,11.666,0.322,-1.206,8220,3.478,0.912,1.206
8230,10.788,1.042,-1.378,8230,2.914,1.096,1.114
8240,10.492,2.338,-0.96,8240,2.67,1.198,0.944
8250,10.37,3.36,0.106,8250,2.636,1.24,0.822
8260,10.22,5.006,0.16,8260,2.682,1.262,0.746
8270,9.762,6.988,0.508,8270,2.554,1.314,0.728
8280,9.85,7.87,1.312,8280,2.16,1.294,0.672
8290,10.978,7.438,2.09,8290,1.564,1.184,0.584
8300,11.902,6.114,2.39,8300,0.958,1.138,0.6
8310,11.532,4.5,1.67,8310,0.532,1.074,0.632
8320,10.706,3.356,1.47,8320,0.398,0.958,0.562
8330,9.738,2.7,1.44,8330,0.602,0.826,0.428
8340,9.26,2.282,2.024,8340,1.014,0.606,0.254
8350,9.066,3.3,2.29,8350,1.466,0.468,0.368
8360,8.87,4.754,1.97,8360,1.722,0.386,0.36
8370,10.112,5.186,1.722,8370,1.81,0.222,0.412
8380,11.618,4.914,1.01,8380,1.904,0.07,0.618
8390,12.024,4.114,0.394,8390,2.238,-0.024,0.748
8400,11.676,2.662,-0.608,8400,2.976,-0.052,0.766
8410,9.276,1.404,-0.836,8410,3.858,-0.024,0.806
8420,8.488,0.572,-0.232,8420,4.486,0.01,0.85
8430,8.82,1.598,0.544,8430,4.704,0.068,0.866
8440,8.308,2.246,1.058,8440,4.616,0.108,0.94
8450,8.338,1.69,1.418,8450,4.104,0.078,1.118
8460,8.516,0.368,1.768,8460,3.174,0.024,1.29
8470,9.074,-0.734,1.372,8470,2.164,0.046,1.39
8480,9.94,-1.278,0.684,8480,1.246,0.082,1.384
8490,10.084,-0.552,-0.354,8490,0.548,0.182,1.306
8500,9.62,1.204,-0.286,8500,-0.004,0.244,1.17
8510,9.074,2.982,-0.21,8510,-0.46,0.21,1.044
8520,8.632,4.028,-0.326,8520,-0.878,0.138,0.958
8530,8.122,4.974,-0.138,8530,-1.252,-0.022,0.93
8540,8.784,5.922,-0.182,8540,-1.28,0.016,0.828
8550,10.246,6.68,-0.282,8550,-1.054,0.242,0.736
8560,12.226,6.542,-0.718,8560,-0.892,0.312,0.776
8570,13.01,5.516,-0.646,8570,-0.944,0.04,0.788
8580,12.004,4.626,-1.124,8580,-1.068,-0.264,0.87
8590,10.556,4.938,-1.034,8590,-0.836,-0.474,0.918
8600,8.462,5.098,-0.552,8600,-0.332,-0.598,0.968
8610,7.814,4.5,-0.086,8610,0.186,-0.702,1.12
8620,8.106,3.438,1.478,8620,0.74,-0.768,1.218
8630,8.224,2.158,2.586,8630,1.098,-0.752,1.302
8640,8.046,2.412,-0.212,8640,1.034,-1.126,1.398
8650,8.878,2.236,-3.468,8650,0.6,-1.258,1.46
8660,10.592,1.34,-3.238,8660,-0.08,-1.258,1.472
8670,12.308,0.42,-2.186,8670,-0.866,-1.282,1.476
8680,13.348,-0.828,-2.19,8680,-1.656,-1.27,1.488
8690,12.956,-0.902,-2.734,8690,-2.428,-1.262,1.488
8700,12.018,0.17,-2.39,8700,-2.982,-1.24,1.402
8710,9.728,2.142,-2.616,8710,-2.942,-1.088,1.27
8720,9.56,3.996,-1.206,8720,-2.02,-0.688,1.118
8730,9.16,5.092,0.146,8730,-0.534,-0.356,1.046
8740,8.386,5.7,0.912,8740,0.994,-0.216,0.988
8750,7.944,6.5,1.784,8750,2.026,-0.288,0.846
8760,7.83,6.86,2.544,8760,2.032,-0.548,0.554
8770,7.664,6.198,3.124,8770,0.774,-0.76,0.16
8780,7.662,4.052,3.81,8780,-0.972,-0.856,0.014
8790,8.18,1.752,3.25,8790,-1.894,-0.852,-0.006
8800,8.626,0.856,1.962,8800,-1.288,-0.754,-0.126
8810,8.444,1.648,2.64,8810,0.286,-0.51,-0.458
